Category,City,Customer ID,Customer Name,Discount,Order Date,Order ID,Postal Code,Product ID,Product Name,Profit,Quantity,Ship Date,Ship Mode,State,Sub-Category,Sales,Year,Month,Time Delivery,Price per unit
Furniture,Fairfield,LP-17095,Liz Preis,0.2,2017-06-06,CA-2017-112830,45014.0,FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",0.0,2,2017-06-10,Standard Class,Ohio,Furnishings,82.64,2017,6,4,51.65
Office Supplies,New York City,DH-13075,Dave Hallsten,0.2,2016-03-20,CA-2016-159534,10035.0,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,16.8237,3,2016-03-23,First Class,New York,Binders,49.84,2016,3,3,20.77
Office Supplies,New York City,DH-13075,Dave Hallsten,0.2,2016-03-20,CA-2016-159534,10035.0,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,353.5792,8,2016-03-23,First Class,New York,Binders,1087.93,2016,3,3,169.99
Office Supplies,Philadelphia,AS-10240,Alan Shonely,0.2,2017-04-07,CA-2017-114405,19120.0,OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,2.5146,3,2017-04-12,Standard Class,Pennsylvania,Appliances,33.52,2017,4,5,13.97
Office Supplies,Philadelphia,AS-10240,Alan Shonely,0.2,2017-04-07,CA-2017-114405,19120.0,OFF-ST-10001627,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,3.6744,3,2017-04-12,Standard Class,Pennsylvania,Storage,36.74,2017,4,5,15.31
Office Supplies,Philadelphia,NH-18610,Nicole Hansen,0.2,2015-03-02,CA-2015-111157,19120.0,OFF-PA-10000327,Xerox 1971,1.07,1,2015-03-06,Standard Class,Pennsylvania,Paper,3.42,2015,3,4,4.27
Technology,Philadelphia,NH-18610,Nicole Hansen,0.2,2015-03-02,CA-2015-111157,19120.0,TEC-AC-10004353,Hypercom P1300 Pinpad,32.13,3,2015-03-06,Standard Class,Pennsylvania,Accessories,151.19,2015,3,4,63.0
Office Supplies,Philadelphia,AS-10240,Alan Shonely,0.2,2016-07-26,CA-2016-143700,19140.0,OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",3.6288,2,2016-07-26,Same Day,Pennsylvania,Paper,10.36,2016,7,0,6.48
Office Supplies,Fairfield,TB-21055,Ted Butterfield,0.2,2018-08-03,CA-2018-163566,45014.0,OFF-LA-10004484,Avery 476,5.369,5,2018-08-06,First Class,Ohio,Labels,16.52,2018,8,3,4.13
Furniture,Troy,TB-21055,Ted Butterfield,0.1,2017-06-17,CA-2017-111682,12180.0,FUR-CH-10003968,Novimex Turbo Task Chair,7.098,5,2017-06-18,First Class,New York,Chairs,319.41,2017,6,1,70.98
Furniture,New York City,NM-18445,Nathan Mautz,0.1,2015-11-04,CA-2015-164973,10024.0,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,24.1568,1,2015-11-09,Standard Class,New York,Chairs,135.88,2015,11,5,150.98
Furniture,New York City,KW-16435,Katrina Willman,0.1,2018-09-25,CA-2018-144904,10009.0,FUR-CH-10000785,Global Ergonomic Managers Chair,86.8704,3,2018-10-01,Standard Class,New York,Chairs,488.64,2018,9,6,180.98
Furniture,New York City,CV-12805,Cynthia Voltz,0.1,2018-01-20,CA-2018-157252,10024.0,FUR-CH-10003396,Global Deluxe Steno Chair,2.3094,3,2018-01-23,Second Class,New York,Chairs,207.84,2018,1,3,76.98
Furniture,Oceanside,EG-13900,Emily Grady,0.1,2017-12-03,US-2017-150861,11572.0,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",102.4998,3,2017-12-06,First Class,New York,Chairs,542.64,2017,12,3,200.98
Furniture,New York City,HP-14815,Harold Pawlan,0.1,2018-11-30,CA-2018-111689,10024.0,FUR-CH-10004287,SAFCO Arco Folding Chair,262.39,5,2018-12-02,Second Class,New York,Chairs,1242.9,2018,11,2,276.2
Furniture,New York City,EB-13870,Emily Burns,0.1,2017-10-03,CA-2017-144939,10035.0,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,93.2232,6,2017-10-08,Standard Class,New York,Chairs,599.29,2017,10,5,110.98
Furniture,New York City,DJ-13630,Doug Jacobs,0.1,2018-12-18,CA-2018-115602,10009.0,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,139.5702,9,2018-12-24,Standard Class,New York,Chairs,1141.93,2018,12,6,140.98
Furniture,New York City,JD-15895,Jonathan Doherty,0.1,2017-07-09,CA-2017-136329,10035.0,FUR-CH-10002335,Hon GuestStacker Chair,72.5344,2,2017-07-13,Standard Class,New York,Chairs,408.0,2017,7,4,226.67
Furniture,New York City,TS-21370,Todd Sumrall,0.1,2018-11-24,CA-2018-166436,10035.0,FUR-CH-10000785,Global Ergonomic Managers Chair,173.7408,6,2018-11-28,Standard Class,New York,Chairs,977.29,2018,11,4,180.98
Furniture,New York City,ND-18370,Natalie DeCherney,0.1,2016-07-13,CA-2016-114069,10035.0,FUR-CH-10000595,Safco Contoured Stacking Chairs,321.84,9,2016-07-15,Second Class,New York,Chairs,1931.04,2016,7,2,238.4
Furniture,New York City,LF-17185,Luke Foster,0.1,2016-03-05,CA-2016-109512,10011.0,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",63.9345,7,2016-03-05,Same Day,New York,Chairs,383.6,2016,3,0,60.89
Furniture,Watertown,EH-13765,Edward Hooks,0.1,2018-08-17,US-2018-111423,13601.0,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,97.6524,2,2018-08-19,First Class,New York,Chairs,462.56,2018,8,2,256.98
Furniture,New York City,AC-10615,Ann Chong,0.1,2018-09-02,CA-2018-157987,10009.0,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,213.735,5,2018-09-06,Standard Class,New York,Chairs,1282.41,2018,9,4,284.98
Furniture,New York City,CJ-12010,Caroline Jumper,0.1,2017-05-07,CA-2017-128818,10009.0,FUR-CH-10002084,Hon Mobius Operator's Chair,59.0352,4,2017-05-11,Standard Class,New York,Chairs,442.76,2017,5,4,122.99
Furniture,New York City,AZ-10750,Annie Zypern,0.1,2015-03-25,CA-2015-148586,10009.0,FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",65.2064,7,2015-04-01,Standard Class,New York,Chairs,366.78,2015,3,7,58.22
Furniture,New York City,SB-20170,Sarah Bern,0.1,2018-06-12,CA-2018-108441,10035.0,FUR-CH-10000595,Safco Contoured Stacking Chairs,143.04,4,2018-06-18,Standard Class,New York,Chairs,858.24,2018,6,6,238.4
Furniture,Watertown,MA-17995,Michelle Arnett,0.1,2018-06-27,CA-2018-123638,13601.0,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",31.941,3,2018-07-04,Standard Class,New York,Chairs,191.64,2018,6,7,70.98
Furniture,Oceanside,HG-15025,Hunter Glantz,0.1,2018-12-24,CA-2018-169978,11572.0,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,48.3136,2,2018-12-28,Standard Class,New York,Chairs,271.76,2018,12,4,150.98
Furniture,Hempstead,SO-20335,Sean O'Donnell,0.1,2016-12-04,CA-2016-161718,11550.0,FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,8.098,5,2016-12-10,Standard Class,New York,Chairs,364.41,2016,12,6,80.98
Furniture,Hempstead,SO-20335,Sean O'Donnell,0.1,2016-12-04,CA-2016-161718,11550.0,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",68.3332,2,2016-12-10,Standard Class,New York,Chairs,361.76,2016,12,6,200.98
Furniture,New York City,MS-17365,Maribeth Schnelling,0.1,2016-12-04,CA-2016-130659,10035.0,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",29.8802,7,2016-12-09,Second Class,New York,Chairs,384.17,2016,12,5,60.98
Furniture,New York City,CC-12430,Chuck Clark,0.1,2016-09-06,CA-2016-150791,10024.0,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",60.392,2,2016-09-13,Standard Class,New York,Chairs,271.76,2016,9,7,150.98
Furniture,New York City,GA-14515,George Ashbrook,0.1,2018-06-24,CA-2018-136350,10011.0,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,32.6332,2,2018-06-26,Second Class,New York,Chairs,172.76,2018,6,2,95.98
Furniture,New York City,BS-11365,Bill Shonely,0.1,2015-09-19,CA-2015-168130,10011.0,FUR-CH-10000988,Hon Olson Stacker Stools,177.4206,7,2015-09-19,Same Day,New York,Chairs,887.1,2015,9,0,140.81
Furniture,New York City,RM-19675,Robert Marley,0.1,2015-11-14,CA-2015-166989,10011.0,FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",14.6224,2,2015-11-18,Standard Class,New York,Chairs,69.26,2015,11,4,38.48
Furniture,New Rochelle,MM-17260,Magdelene Morse,0.1,2017-09-18,CA-2017-120355,10801.0,FUR-CH-10001394,Global Leather Executive Chair,140.396,2,2017-09-25,Standard Class,New York,Chairs,631.78,2017,9,7,350.99
Furniture,New York City,MB-17305,Maria Bertelson,0.1,2017-11-14,CA-2017-118759,10009.0,FUR-CH-10002335,Hon GuestStacker Chair,72.5344,2,2017-11-17,First Class,New York,Chairs,408.0,2017,11,3,226.67
Furniture,New York City,BC-11125,Becky Castell,0.1,2017-08-12,CA-2017-143910,10011.0,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",-8.098,2,2017-08-16,Standard Class,New York,Chairs,145.76,2017,8,4,80.98
Furniture,New York City,DB-13360,Dennis Bolton,0.1,2017-04-26,CA-2017-139556,10009.0,FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,62.7822,3,2017-05-01,Standard Class,New York,Chairs,434.64,2017,4,5,160.98
Furniture,New York City,Dl-13600,Dorris liebe,0.1,2017-04-07,CA-2017-120530,10035.0,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",146.388,3,2017-04-12,Standard Class,New York,Chairs,658.74,2017,4,5,243.98
Furniture,Buffalo,MH-18025,Michelle Huthwaite,0.1,2015-07-08,CA-2015-150301,14215.0,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",10.647,1,2015-07-10,First Class,New York,Chairs,63.88,2015,7,2,70.98
Furniture,New York City,FP-14320,Frank Preis,0.1,2017-04-01,CA-2017-111213,10009.0,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",292.776,6,2017-04-05,Standard Class,New York,Chairs,1317.49,2017,4,4,243.98
Furniture,New York City,MM-18055,Michelle Moray,0.1,2018-07-15,CA-2018-164378,10024.0,FUR-CH-10002084,Hon Mobius Operator's Chair,88.5528,6,2018-07-18,Second Class,New York,Chairs,664.14,2018,7,3,122.99
Furniture,New York City,NW-18400,Natalie Webber,0.1,2016-05-08,US-2016-160857,10024.0,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",21.294,2,2016-05-15,Standard Class,New York,Chairs,127.76,2016,5,7,70.98
Furniture,Long Beach,FH-14365,Fred Hopkins,0.1,2016-11-03,CA-2016-162047,11561.0,FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,209.274,10,2016-11-05,First Class,New York,Chairs,1448.81,2016,11,2,160.98
Furniture,New York City,KB-16405,Katrina Bavinger,0.1,2018-09-03,CA-2018-161067,10035.0,FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,14.1246,1,2018-09-06,Second Class,New York,Chairs,90.8,2018,9,3,100.89
Furniture,New York City,KB-16405,Katrina Bavinger,0.1,2018-09-03,CA-2018-161067,10035.0,FUR-CH-10004860,Global Low Back Tilter Chair,-8.0784,2,2018-09-06,Second Class,New York,Chairs,181.76,2018,9,3,100.98
Furniture,New York City,PF-19120,Peter Fuller,0.1,2016-09-17,US-2016-126977,10035.0,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,8.8784,2,2016-09-23,Standard Class,New York,Chairs,199.76,2016,9,6,110.98
Furniture,Troy,SW-20245,Scot Wooten,0.1,2016-11-02,CA-2016-100657,12180.0,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",8.5372,2,2016-11-07,Standard Class,New York,Chairs,109.76,2016,11,5,60.98
Furniture,New York City,SV-20365,Seth Vernon,0.1,2018-09-20,CA-2018-100111,10035.0,FUR-CH-10003846,Hon Valutask Swivel Chairs,18.1764,3,2018-09-26,Standard Class,New York,Chairs,272.64,2018,9,6,100.98
Furniture,New York City,SV-20365,Seth Vernon,0.1,2018-09-20,CA-2018-100111,10035.0,FUR-CH-10003061,"Global Leather Task Chair, Black",8.0991,1,2018-09-26,Standard Class,New York,Chairs,80.99,2018,9,6,89.99
Furniture,New York City,SV-20365,Seth Vernon,0.1,2018-09-20,CA-2018-100111,10035.0,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,609.7157,11,2018-09-26,Standard Class,New York,Chairs,2888.12,2018,9,6,291.73
Furniture,New York City,SV-20365,Seth Vernon,0.1,2018-09-20,CA-2018-100111,10035.0,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,375.735,5,2018-09-26,Standard Class,New York,Chairs,2254.4,2018,9,6,500.98
Furniture,New York City,EH-13990,Erica Hackney,0.1,2017-03-31,CA-2017-124100,10009.0,FUR-CH-10003817,"Global Value Steno Chair, Gray",54.666,6,2017-04-06,Standard Class,New York,Chairs,327.99,2017,3,6,60.74
Furniture,New York City,TB-21190,Thomas Brumley,0.1,2015-12-27,CA-2015-163447,10011.0,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",161.9674,14,2015-12-31,Standard Class,New York,Chairs,767.21,2015,12,4,60.89
Furniture,New York City,TS-21370,Todd Sumrall,0.1,2018-10-05,CA-2018-143112,10035.0,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",2.4598,2,2018-10-09,Standard Class,New York,Chairs,221.38,2018,10,4,122.99
Furniture,New York City,CC-12220,Chris Cortes,0.1,2015-10-04,CA-2015-166891,10024.0,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",-6.549,5,2015-10-06,First Class,New York,Chairs,589.4,2015,10,2,130.98
Furniture,New York City,JH-16180,Justin Hirsh,0.1,2016-11-01,CA-2016-126739,10035.0,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,21.8376,4,2016-11-03,Second Class,New York,Chairs,327.56,2016,11,2,90.99
Furniture,Buffalo,EB-13750,Edward Becker,0.1,2016-06-05,CA-2016-166947,14215.0,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,169.182,9,2016-06-10,Standard Class,New York,Chairs,1522.63,2016,6,5,187.98
Furniture,New York City,DB-12970,Darren Budd,0.1,2017-07-24,CA-2017-162943,10035.0,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,31.0156,2,2017-07-26,Second Class,New York,Chairs,253.76,2017,7,2,140.98
Furniture,New York City,JF-15490,Jeremy Farry,0.1,2016-11-01,CA-2016-141740,10009.0,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,13.6776,2,2016-11-05,Standard Class,New York,Chairs,205.16,2016,11,4,113.98
Furniture,New York City,EB-13750,Edward Becker,0.1,2017-11-11,CA-2017-145548,10011.0,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",8.1882,3,2017-11-16,Standard Class,New York,Chairs,245.64,2017,11,5,90.98
Furniture,New York City,GM-14440,Gary McGarr,0.1,2018-10-08,US-2018-168613,10009.0,FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,3.2392,2,2018-10-14,Standard Class,New York,Chairs,145.76,2018,10,6,80.98
Furniture,New York City,SM-20950,Suzanne McNair,0.1,2015-12-20,CA-2015-163412,10035.0,FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,36.3018,3,2015-12-23,Second Class,New York,Chairs,192.18,2015,12,3,71.18
Furniture,New York City,DB-12970,Darren Budd,0.1,2017-12-25,CA-2017-110975,10024.0,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,173.3292,3,2017-12-30,Standard Class,New York,Chairs,866.64,2017,12,5,320.98
Furniture,New York City,DM-13345,Denise Monton,0.1,2016-04-16,CA-2016-142734,10024.0,FUR-CH-10003968,Novimex Turbo Task Chair,2.8392,2,2016-04-21,Standard Class,New York,Chairs,127.76,2016,4,5,70.98
Furniture,New York City,HR-14830,Harold Ryan,0.1,2018-03-24,CA-2018-166184,10035.0,FUR-CH-10003396,Global Deluxe Steno Chair,2.3094,3,2018-03-27,First Class,New York,Chairs,207.84,2018,3,3,76.98
Furniture,Rome,PW-19030,Pauline Webber,0.1,2016-02-03,CA-2016-127327,13440.0,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",15.147,1,2016-02-07,Standard Class,New York,Chairs,90.88,2016,2,4,100.98
Furniture,New York City,KD-16495,Keith Dawkins,0.1,2016-11-08,CA-2016-114811,10024.0,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,115.5528,2,2016-11-08,Same Day,New York,Chairs,577.76,2016,11,0,320.98
Furniture,New York City,JE-15715,Joe Elijah,0.1,2017-12-25,CA-2017-169670,10009.0,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,313.2624,8,2017-12-31,Standard Class,New York,Chairs,2563.05,2017,12,6,355.98
Furniture,New York City,BD-11635,Brian Derr,0.1,2016-12-05,CA-2016-110814,10009.0,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",12.8058,3,2016-12-09,Second Class,New York,Chairs,164.64,2016,12,4,60.98
Furniture,New York City,PP-18955,Paul Prost,0.1,2015-09-08,CA-2015-146815,10009.0,FUR-CH-10004289,Global Super Steno Chair,13.4372,2,2015-09-13,Standard Class,New York,Chairs,172.76,2015,9,5,95.98
Furniture,New York City,MV-17485,Mark Van Huff,0.1,2018-03-24,CA-2018-122308,10011.0,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",60.392,2,2018-03-28,Standard Class,New York,Chairs,271.76,2018,3,4,150.98
Furniture,New York City,SG-20470,Sheri Gordon,0.1,2016-06-29,CA-2016-165799,10024.0,FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,1.3098,1,2016-07-02,First Class,New York,Chairs,117.88,2016,6,3,130.98
Furniture,New York City,ED-13885,Emily Ducich,0.1,2016-11-02,CA-2016-160227,10011.0,FUR-CH-10002073,Hon Olson Stacker Chairs,553.3902,11,2016-11-04,First Class,New York,Chairs,2621.32,2016,11,2,264.78
Furniture,Freeport,CS-11950,Carlos Soltero,0.1,2016-09-25,CA-2016-151869,11520.0,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,6.8388,1,2016-09-25,Same Day,New York,Chairs,102.58,2016,9,0,113.98
Furniture,New York City,AR-10825,Anthony Rawles,0.1,2018-07-20,US-2018-108343,10009.0,FUR-CH-10002780,Office Star - Task Chair with Contemporary Loop Arms,25.4744,2,2018-07-25,Standard Class,New York,Chairs,163.76,2018,7,5,90.98
Furniture,New York City,MW-18220,Mitch Webber,0.1,2015-09-20,CA-2015-125997,10011.0,FUR-CH-10001394,Global Leather Executive Chair,140.396,2,2015-09-23,First Class,New York,Chairs,631.78,2015,9,3,350.99
Furniture,New York City,LW-17215,Luke Weiss,0.1,2015-09-12,CA-2015-116246,10035.0,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,420.588,6,2015-09-17,Second Class,New York,Chairs,3785.29,2015,9,5,700.98
Furniture,New York City,CD-12280,Christina DeMoss,0.1,2018-11-05,CA-2018-102925,10024.0,FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,24.2012,2,2018-11-10,Second Class,New York,Chairs,128.12,2018,11,5,71.18
Furniture,New York City,BW-11200,Ben Wallace,0.1,2017-10-27,CA-2017-116596,10011.0,FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",80.7772,14,2017-10-31,Standard Class,New York,Chairs,427.64,2017,10,4,33.94
Furniture,New York City,RB-19705,Roger Barcio,0.1,2018-09-14,CA-2018-152975,10035.0,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",-6.549,5,2018-09-16,First Class,New York,Chairs,589.4,2018,9,2,130.98
Furniture,New York City,AS-10090,Adam Shillingsburg,0.1,2015-09-22,CA-2015-156160,10035.0,FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,83.7096,4,2015-09-29,Standard Class,New York,Chairs,579.52,2015,9,7,160.98
Furniture,New York City,JF-15565,Jill Fjeld,0.1,2017-02-16,CA-2017-105781,10024.0,FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,39.9234,3,2017-02-20,Standard Class,New York,Chairs,326.64,2017,2,4,120.98
Furniture,New York City,JK-15370,Jay Kimmel,0.1,2017-08-21,CA-2017-122581,10035.0,FUR-CH-10002961,"Leather Task Chair, Black",63.686,7,2017-08-25,Standard Class,New York,Chairs,573.17,2017,8,4,90.98
Technology,Dover,LH-16900,Lena Hernandez,0.0,2017-06-20,CA-2017-169194,19901.0,TEC-PH-10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",6.104,2,2017-06-25,Standard Class,Delaware,Phones,21.8,2017,6,5,10.9
Office Supplies,New York City,JM-15265,Janet Molinari,0.0,2017-12-11,CA-2017-105816,10024.0,OFF-FA-10000304,Advantus Push Pins,6.2566,7,2017-12-17,Standard Class,New York,Fasteners,15.26,2017,12,6,2.18
Technology,New York City,JM-15265,Janet Molinari,0.0,2017-12-11,CA-2017-105816,10024.0,TEC-PH-10002447,AT&T CL83451 4-Handset Telephone,298.6855,5,2017-12-17,Standard Class,New York,Phones,1029.95,2017,12,6,205.99
Office Supplies,Troy,TB-21055,Ted Butterfield,0.0,2017-06-17,CA-2017-111682,12180.0,OFF-ST-10000604,Home/Office Personal File Carts,52.14,6,2017-06-18,First Class,New York,Storage,208.56,2017,6,1,34.76
Office Supplies,Troy,TB-21055,Ted Butterfield,0.0,2017-06-17,CA-2017-111682,12180.0,OFF-PA-10001569,Xerox 232,15.552,5,2017-06-18,First Class,New York,Paper,32.39,2017,6,1,6.48
Office Supplies,Troy,TB-21055,Ted Butterfield,0.0,2017-06-17,CA-2017-111682,12180.0,OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",6.9888,2,2017-06-18,First Class,New York,Paper,14.56,2017,6,1,7.28
Office Supplies,Troy,TB-21055,Ted Butterfield,0.0,2017-06-17,CA-2017-111682,12180.0,OFF-AR-10001868,Prang Dustless Chalk Sticks,0.84,1,2017-06-18,First Class,New York,Art,1.68,2017,6,1,1.68
Furniture,New York City,PN-18775,Parhena Norris,0.0,2018-11-09,CA-2018-161018,10009.0,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,40.5426,7,2018-11-11,Second Class,New York,Furnishings,96.53,2018,11,2,13.79
Furniture,New York City,CV-12805,Cynthia Voltz,0.0,2018-12-25,CA-2018-146780,10035.0,FUR-FU-10001934,Magnifier Swing Arm Lamp,10.9096,2,2018-12-30,Standard Class,New York,Furnishings,41.96,2018,12,5,20.98
Furniture,Wilmington,SC-20725,Steven Cartwright,0.0,2017-06-12,CA-2017-103730,19805.0,FUR-FU-10002157,Artistic Insta-Plaque,18.3456,3,2017-06-15,First Class,Delaware,Furnishings,47.03,2017,6,3,15.68
Office Supplies,Wilmington,SC-20725,Steven Cartwright,0.0,2017-06-12,CA-2017-103730,19805.0,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,13.878,4,2017-06-15,First Class,Delaware,Binders,30.84,2017,6,3,7.71
Office Supplies,Wilmington,SC-20725,Steven Cartwright,0.0,2017-06-12,CA-2017-103730,19805.0,OFF-ST-10000777,"Companion Letter/Legal File, Black",63.4368,6,2017-06-15,First Class,Delaware,Storage,226.56,2017,6,3,37.76
Office Supplies,Wilmington,SC-20725,Steven Cartwright,0.0,2017-06-12,CA-2017-103730,19805.0,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,51.759,9,2017-06-15,First Class,Delaware,Envelopes,115.02,2017,6,3,12.78
Technology,Wilmington,SC-20725,Steven Cartwright,0.0,2017-06-12,CA-2017-103730,19805.0,TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,19.7316,7,2017-06-15,First Class,Delaware,Phones,68.04,2017,6,3,9.72
Office Supplies,New York City,JK-15640,Jim Kriz,0.0,2016-12-15,CA-2016-137225,10009.0,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",1.4104,1,2016-12-19,Standard Class,New York,Art,3.28,2016,12,4,3.28
Office Supplies,Fairfield,SK-19990,Sally Knutson,0.0,2017-11-28,CA-2017-105018,6824.0,OFF-BI-10001890,Avery Poly Binder Pockets,3.4368,2,2017-12-02,Standard Class,Connecticut,Binders,7.16,2017,11,4,3.58
